63;-8;13;53;-68;4;32;-87;-44;-69;41;-75;-10;-48;70;-78;-88;-62;-71;32;59;-69;-87;-82;-55;77;-2;-43;68;-62;90;64;43;-49;11;-21;-93;77;-51;83;-49;-6;-100;28;49;-2;16;81;97;65;62;-98;60;-31;62;78;14;88;50;43;-88;39;-79;-55;58;44;2;41;-75;-89;-6;72;100;70;-51;60;-50;29;43;-70;42;-60;-5;41;-76;-69;-83;27;-30;6;20;-49;-45;69;73;2;-2;25;89;48
-53;48;-73;-54;-81;31;-57;-92;-4;96;-60;78;-68;-43;26;-71;70;-76;-36;-11;-64;-81;38;-54;87;-19;-2;72;-79;-46;-36;9;77;-94;-43;22;70;86;76;-75;4;-24;-7;-88;-67;-16;71;-80;-26;16;-29;85;-58;6;-83;-16;-28;43;98;46;22;-85;19;-41;-26;-52;-17;66;41;-72;18;29;-64;-88;36;28;-30;-33;31;62;3;-43;-85;-43;54;97;-79;-67;10;-73;52;61;-52;-16;2;-50;93;30;-86;-100
-57;66;-87;81;-33;17;-3;37;19;42;-35;96;-2;-24;-58;4;-10;-53;62;63;43;-33;62;18;62;59;-20;-43;55;71;-69;13;96;-90;-61;-51;-14;22;-21;-44;-79;-50;60;55;27;63;99;30;-14;75;-72;18;4;-68;75;73;-6;-52;68;30;-34;-18;-84;93;-20;91;7;-40;20;99;-23;-40;83;95;-35;-88;40;92;66;52;1;-59;-63;-44;-34;7;54;-8;-42;62;-100;61;-64;-86;5;98;-56;-83;-21;7
-72;53;93;86;38;-15;-21;-53;35;-70;-37;81;9;50;21;29;22;-83;82;75;-51;93;-15;-31;87;-14;-63;-14;-21;43;-84;31;-88;-96;-81;63;16;-40;-51;53;19;-90;3;-47;-36;-60;16;0;9;68;84;-86;40;-75;-40;23;-16;8;-49;66;-7;-31;-50;-85;-31;-42;66;-87;-97;-55;-72;-8;-1;-35;-1;86;-71;62;-22;-28;44;-61;-51;99;-11;47;-50;-50;53;-55;48;47;96;46;-62;82;6;15;-93;3
79;-45;-56;-10;35;16;3;-3;-56;-59;7;52;100;20;-38;44;0;-74;50;61;6;-90;42;54;88;-45;-77;-50;60;61;-74;82;-42;-20;32;-97;-27;6;-46;-13;86;-11;-18;1;78;-78;-29;87;-64;64;9;57;55;-45;-70;-41;-89;-88;-7;1;-43;-31;-3;-80;62;63;20;-29;37;-45;42;92;-74;-32;-61;31;-96;-9;-92;91;38;-44;-3;23;-11;-11;-57;-87;-39;99;75;-45;47;48;23;64;-70;11;-83;-83
-6;29;100;-17;39;28;-31;-45;-68;92;-38;73;-45;84;-37;25;-11;89;-52;-24;-38;67;82;99;10;7;-2;-63;-88;97;22;15;-84;-68;-8;47;-10;-99;79;6;21;46;15;-50;10;-71;60;45;-46;66;53;-67;-94;-43;-19;-43;-15;66;-66;72;-31;-85;73;17;89;-33;-11;80;-95;-58;-59;-87;-48;7;-1;27;-54;61;0;-55;-19;36;4;54;-64;-70;20;-69;54;65;-31;-79;-49;43;-59;41;-93;-27;-27;-56
85;-5;25;11;-99;-57;-93;-85;64;-4;73;-55;89;16;4;65;-90;-12;-92;25;38;39;-44;-2;15;70;-54;-19;-7;-81;-35;83;40;-64;89;-94;8;95;-40;-52;-96;-64;-20;8;88;84;-80;70;38;59;95;-11;71;89;9;6;-61;-12;99;80;77;89;73;-62;32;69;61;-19;35;47;76;53;-65;-94;-10;50;-34;12;-2;98;29;29;-97;-72;5;-79;93;-65;-31;-72;-85;31;90;43;3;68;-15;-60;37;82
-7;17;13;93;78;-26;-81;-91;47;-18;9;-82;-48;-54;-59;52;-94;80;89;9;-18;-68;-36;-61;-94;98;-89;65;68;-99;52;14;-23;15;-80;-84;44;-71;-92;-2;7;100;30;-44;88;-25;65;32;33;-76;56;5;-15;-22;-24;96;48;70;72;47;-67;-74;-61;-11;-29;-96;25;18;9;84;-46;16;-82;27;-52;-63;18;78;2;1;49;58;-58;16;-91;-70;30;-59;-9;-30;-23;55;61;-91;-84;-10;66;-4;-69;-12
-11;-92;5;-1;-74;-92;-72;45;-46;-38;-20;82;16;54;97;30;-83;10;-25;63;-83;56;-17;-48;-68;-67;91;-55;-58;29;48;-32;34;-10;-20;-62;65;-51;86;-50;-59;18;-60;-82;-20;-68;-5;22;27;63;12;51;94;-83;10;-62;-10;-100;63;96;-86;-33;-28;-17;-60;46;11;51;-7;-23;73;59;39;68;71;15;-100;28;-77;-66;12;60;-94;74;84;49;-8;-15;-38;-9;-45;63;-89;-62;9;-80;80;-64;77;-11
-42;-71;-5;-94;-62;-56;7;44;38;-32;-92;38;-20;-53;-15;42;-11;0;-58;-29;82;44;-71;-34;-10;-30;63;69;18;-1;-36;-96;-93;-29;-95;-75;-32;53;43;16;-74;-64;-36;44;1;-31;20;39;-65;-52;-17;-38;71;-49;-94;-68;-91;26;28;12;9;8;75;75;-37;-1;-63;62;58;62;-7;28;73;-49;20;-16;16;8;-32;81;-84;63;67;7;84;-92;-18;63;-10;69;-22;58;-81;-15;20;56;62;-63;-27;-67
61;89;74;-77;-32;11;80;13;-92;-33;98;-61;-73;-53;6;20;-99;-64;-79;92;72;-21;-11;-75;-34;85;-78;-6;-100;-82;-52;-89;94;40;-99;-97;76;-47;-90;-43;78;35;34;21;-56;52;22;-73;-91;31;96;-22;-76;50;57;97;96;35;24;-73;45;85;-19;-38;2;60;-62;-83;15;34;-4;46;28;1;-11;92;71;-2;64;-1;-98;-87;-80;69;66;-48;33;-39;56;6;55;32;47;29;87;-57;92;-52;-46;90
-38;-70;60;65;49;-81;87;-51;78;-32;-25;-86;-77;-76;11;-70;-43;30;-58;26;45;98;81;-2;-94;20;11;-61;-8;85;3;-15;-67;-93;60;63;40;-3;4;-77;-6;-29;-71;-94;76;-54;-23;23;3;76;-26;55;18;44;-35;41;-62;-9;-26;25;27;92;96;46;74;29;73;-69;-59;86;-44;-42;-14;-21;13;-92;-66;54;6;-65;-10;-77;7;54;-88;19;-25;-61;-11;-81;41;-89;-83;-3;35;-79;91;-82;39;97
37;91;58;-72;63;-72;-14;-36;-57;97;85;49;47;-65;30;39;-37;19;27;-85;-35;-93;-56;-18;26;-86;-4;-24;82;-12;-21;95;68;-38;-26;48;-11;71;65;-92;-99;25;25;59;-53;-17;82;47;-49;-22;67;-90;94;4;-66;96;-7;83;46;-45;11;96;-49;64;-48;74;65;-67;51;-35;93;-21;13;-46;27;-55;19;-60;95;-40;-79;9;-15;56;63;-15;-24;-42;-91;6;-83;-98;51;32;26;40;3;79;-14;-34
47;50;56;44;79;-5;93;-92;83;85;81;10;-56;-79;-19;76;18;56;-96;-96;-1;88;34;91;-48;78;-96;51;-10;19;1;-36;66;40;64;51;51;-43;34;-72;-23;-94;86;43;-9;74;-94;-59;11;86;97;-74;13;-75;-26;-43;32;-36;-74;-81;70;59;80;-41;-34;-32;84;39;-99;-74;-93;42;-42;-83;30;-100;-52;36;-90;71;-55;62;-16;-5;-42;22;73;-88;-16;42;5;84;-45;-81;73;60;85;-60;83;97
-31;36;61;-90;100;-90;78;9;-73;36;-71;20;5;71;-5;-25;53;87;-41;-82;24;89;-70;42;-32;96;-24;-1;-45;22;-59;65;-37;100;-75;71;84;48;-22;-28;40;14;76;54;-96;-81;-62;-43;3;49;98;28;5;-96;63;-63;66;2;-5;-94;52;-66;-42;87;39;27;-80;75;-29;-21;-39;45;-61;69;-19;-5;-49;-80;-60;38;-73;-97;37;7;16;-17;78;18;-94;61;-97;35;-20;81;67;32;-9;-43;17;15
50;99;-63;65;-79;-69;-71;21;-45;83;-45;-70;66;43;-49;21;19;70;-24;-47;-92;23;-20;-77;-93;-47;7;47;28;59;-58;92;23;74;-17;-3;-29;82;-60;-11;-70;-33;74;-81;38;59;59;7;-71;-10;-59;-17;-65;51;-20;44;-89;90;42;-43;-20;-79;-13;57;-98;23;-4;85;-59;-91;-14;31;-58;-75;43;-39;42;23;-51;77;-79;58;17;100;88;-72;-71;48;-27;-2;-6;29;26;15;-100;-46;45;-47;-62;-44
95;-85;41;-83;98;1;-30;-27;65;-43;-3;-6;-66;54;-29;100;54;60;6;-51;-21;-54;9;-66;-13;49;-99;-8;-6;-94;-11;71;68;87;0;-84;-84;3;-39;-40;82;-84;-93;-17;4;26;0;-28;45;49;90;12;59;-94;-60;99;-91;13;23;-51;17;28;-72;15;-35;-50;87;83;32;75;-99;-62;-16;-82;-79;61;43;82;91;78;59;17;82;-4;-10;60;-11;-26;57;92;-86;82;92;91;-49;36;94;-59;-77;27
31;-35;61;-45;-6;-22;-16;-19;-98;-13;85;70;89;-99;-56;-34;58;-54;-83;45;-88;-82;87;3;-75;100;69;88;41;35;16;-89;-71;-49;29;26;37;-99;72;58;-60;99;52;99;76;-18;10;4;46;-61;1;41;-92;72;92;9;31;-56;-76;0;66;-82;-97;29;-99;-28;-96;87;70;-6;44;50;-90;-11;82;2;-11;23;13;-3;41;-52;-45;-48;17;3;11;-51;84;-38;-96;13;36;-28;77;-11;40;25;-63;-2
-22;95;-39;-78;87;37;-72;-5;24;-60;-8;52;84;-17;-23;-100;-75;81;39;37;24;-66;70;56;-42;17;-35;-53;-31;24;33;57;-5;-39;20;-29;100;-98;49;-100;-42;-54;59;36;52;47;47;-67;-50;29;-27;-95;-37;12;-50;-76;-84;74;25;-85;-98;-66;9;-68;-33;8;-15;-61;-40;-1;-51;-92;44;-59;-28;-37;-69;-27;58;25;56;-22;-13;78;70;52;-73;-62;-88;87;-6;-82;24;59;57;96;84;-47;-56;-11
-67;-6;100;-65;65;1;-52;-95;49;-79;90;68;22;-26;64;70;-16;20;-38;-43;-54;57;82;-91;-68;75;-46;59;-14;-61;37;46;84;61;-42;14;-98;30;81;15;-6;-74;87;-9;-10;-54;-11;57;41;-28;44;69;-61;-10;55;-67;-63;84;-72;50;-38;53;-2;83;-90;-35;22;-91;-7;33;66;-64;56;20;-35;-100;73;55;22;-44;47;7;75;51;71;27;-62;29;-48;97;89;-67;-20;-17;69;87;-80;74;-7;-86
-72;-52;-13;93;45;94;-67;-39;70;-92;95;83;54;-75;-17;-58;-15;-57;-67;47;73;98;95;33;-89;57;80;56;67;72;78;21;-56;-83;-78;8;-66;-79;-16;80;0;-85;-98;-9;58;-93;94;-39;-54;-7;34;63;85;70;76;-69;-83;-33;-62;-70;-86;84;-15;-50;-92;-47;-34;-88;-48;91;-7;-87;100;-61;84;52;-9;32;53;86;26;-79;-27;67;27;75;-35;61;-39;71;-15;-3;21;5;48;70;-47;79;98;-49
-81;-9;84;-11;2;-30;-42;-81;23;20;41;30;-3;-71;-64;-78;97;-12;-57;-89;77;-43;90;74;22;98;-7;-38;-50;48;53;6;92;-93;87;-83;1;-83;-57;70;-92;-66;-16;94;-59;-48;-59;-75;-8;-32;-23;-74;-19;89;-21;28;-10;-97;96;-8;-82;-47;6;-69;13;-88;-96;55;-68;4;-89;-95;-70;-91;8;-85;-11;6;-36;38;18;-16;-48;-39;-51;-72;63;81;-4;65;-95;14;-7;65;-44;-26;63;71;27;59
-72;-18;91;-8;92;99;89;-29;17;11;50;69;83;-64;4;41;51;-4;63;-16;66;-13;-70;-30;-65;94;45;-78;77;-32;-8;68;-9;33;-37;14;74;34;62;48;-42;-18;-81;-35;-63;8;-1;-49;-12;-91;-90;9;100;-92;25;39;-28;-7;-57;-56;10;-71;41;36;-14;10;84;9;-16;49;-53;99;-64;36;89;-74;-21;-97;3;45;57;19;-50;87;52;-3;92;54;-75;-68;-79;25;29;-59;33;-23;66;-88;82;67
72;37;-10;-87;-50;-12;73;51;62;74;44;77;-84;-27;-57;91;-97;-4;1;-86;-12;-27;-73;67;20;78;24;0;-3;-69;-72;60;75;-34;93;0;79;21;4;85;-16;72;97;67;-23;43;73;-53;80;-10;-48;49;-8;-48;26;-43;-91;-10;-50;-15;-59;45;-37;41;77;53;21;95;-66;91;-33;22;1;73;77;11;-20;0;-18;59;18;69;-46;22;-86;-77;56;-55;-88;-44;94;96;75;44;6;96;-58;37;21;-94
81;86;-18;60;-57;-71;7;91;-35;-42;30;97;7;100;-78;-66;-31;27;-73;99;29;80;-42;-26;-11;-40;-43;-18;11;100;5;62;73;-74;75;89;96;13;32;-51;-17;-27;41;-88;67;-87;-95;-72;-68;-58;-8;-61;-18;-15;60;70;61;-37;-7;69;-15;-82;-38;-79;-74;66;-19;-62;-55;-92;64;89;22;-42;94;-75;90;-4;65;-13;36;24;-28;86;58;41;-61;62;-26;-45;-83;-100;-10;3;8;76;88;56;14;-11
-18;13;-62;13;-91;-65;-47;91;49;-8;-65;93;-73;-4;74;82;56;-76;-23;-47;77;-75;70;-4;-95;22;63;55;60;-30;34;7;50;28;99;100;92;92;-16;-93;-46;17;-11;27;44;88;23;89;-76;-6;99;-23;12;-63;-18;-3;89;86;78;-4;69;-55;76;76;-67;-100;40;17;65;53;64;25;34;37;95;36;29;1;-36;67;39;50;48;-37;-30;-74;27;-81;-70;53;53;-64;97;-100;28;44;28;-73;-73;-15
67;-40;81;-11;8;-71;60;-36;-3;-7;-37;3;63;91;-34;72;62;-13;-18;4;7;86;-38;45;-47;-17;-8;-58;-54;45;39;-15;-92;18;20;-1;87;-13;97;-41;70;53;-11;48;-69;-64;35;-38;10;-87;42;82;-63;4;63;100;50;33;74;-89;-45;65;-4;-62;-96;43;70;-74;-67;-5;46;60;91;32;18;-32;-62;63;-79;-4;32;97;-92;-42;-6;-25;-38;97;-3;57;-36;31;21;84;13;55;43;-90;-9;-27
15;88;8;67;-49;99;78;-14;-47;-89;33;-62;66;50;99;-18;57;-14;5;-16;9;3;9;44;49;52;32;91;-9;91;-13;-38;-22;99;-86;98;0;-21;64;9;-82;9;2;-16;35;-12;45;-5;22;-13;-72;-16;-3;43;23;-49;48;-90;-94;31;34;-93;47;-13;13;89;92;-29;-91;99;45;-98;24;-79;88;58;-92;-94;-65;-81;75;31;-7;57;64;-84;-65;13;-83;96;29;-5;28;-75;-95;38;24;-63;-45;46
-59;90;-15;-7;-85;-16;-79;-59;100;-33;96;-57;-17;-76;19;71;-34;-64;-57;-49;56;4;-97;8;85;23;11;-64;-75;57;69;72;-76;-1;29;-28;-21;92;-17;89;-66;-1;1;46;96;-20;86;85;-65;-62;65;39;-38;75;-5;-96;-67;56;30;93;-5;-65;1;-43;65;99;86;-63;92;42;29;-45;1;62;43;52;-54;67;-31;-93;3;40;26;-26;-64;94;-41;29;36;-40;-32;-20;-10;36;-61;97;-52;-86;42;79
-73;20;-45;19;-7;-19;9;72;22;47;-4;53;16;74;-21;-21;-64;-30;-11;-80;84;9;-100;-56;-74;17;-91;98;-22;-62;78;54;-69;3;-21;31;30;100;64;-56;5;-2;51;76;-52;-80;56;-27;-27;-1;57;99;38;97;-57;73;5;-12;75;67;-46;81;-23;-25;-6;-3;58;-23;-25;-12;58;53;17;-99;-82;-94;-15;-17;-56;-61;59;26;-63;33;55;-84;-17;-5;-75;-41;73;-62;4;16;6;-88;-5;11;77;-27
10;45;-99;90;-16;-90;41;-17;67;-92;-91;-92;-36;96;98;-73;29;12;-5;-10;-76;-26;-6;-96;-25;92;61;62;-80;-75;-65;29;-6;-25;58;-85;-99;-55;-73;-77;-69;20;62;3;-51;-39;42;-24;100;-78;51;35;98;-95;41;-58;-100;74;22;69;-35;27;-34;80;39;50;-82;-7;83;100;5;57;35;75;-95;32;35;-38;34;94;57;33;-2;-7;36;29;-64;49;58;-43;-22;-33;44;47;-66;-21;73;-57;-56;7
-92;47;94;28;-20;99;78;59;46;-53;-71;51;44;52;-57;-14;21;87;-54;77;1;0;-100;44;-14;40;-87;17;84;-27;13;46;-77;-27;-58;84;-31;-48;49;-11;16;20;9;-72;66;-6;-16;-66;54;-48;61;78;90;-67;66;-44;41;23;93;36;-32;-19;6;40;-73;-48;62;-36;-69;54;-84;15;-49;-37;-32;51;-79;-82;20;55;-1;4;-43;19;-47;-38;19;6;-14;73;30;53;70;5;-24;-50;18;-75;-32;26
18;77;6;7;-1;-78;3;-16;-90;-95;67;-35;30;46;2;60;83;-10;21;86;94;-25;41;54;44;-55;86;-65;-76;-47;-74;-15;92;-45;41;-99;91;23;48;96;-82;-18;30;-87;7;-64;79;34;-57;66;-74;62;-11;-31;-76;79;61;35;88;38;87;29;18;97;-30;-96;-51;5;0;-43;9;66;-37;-30;-15;-82;11;-82;-86;-18;92;-25;-7;-19;35;32;-33;-81;16;-76;41;-4;-36;98;-84;-63;64;-34;9;29
60;-14;76;55;33;-11;-34;-24;-3;-58;-44;35;-22;99;-72;-84;97;-76;-73;5;33;83;45;61;-64;64;-82;-71;-88;30;14;15;-39;-16;-81;-56;22;-48;-43;-97;-24;40;-75;-21;16;-81;-96;-70;-40;98;61;-37;82;-6;-10;-31;64;-45;100;-51;-33;-18;97;-46;-41;92;73;-20;-90;-73;-50;84;20;72;97;-90;58;79;77;-43;-10;6;-39;-69;-94;-63;0;-24;-15;-48;33;-84;27;80;1;-87;-84;70;-25;96
35;2;95;-30;-6;-38;-93;56;57;-71;-27;-56;-11;82;-8;-96;5;73;-21;-9;-93;82;-32;-53;81;100;-38;-21;10;67;-11;30;-35;-37;94;6;13;44;10;-61;-3;-52;84;11;68;87;1;-17;-70;-43;80;-42;2;63;29;-10;-49;85;-48;-88;33;12;38;90;91;-24;93;55;-66;38;-86;-1;62;-53;41;-84;-89;-20;-4;26;-8;83;-70;-41;1;-18;64;-93;0;-34;100;-12;-95;-95;27;48;91;90;42;-20
-22;-60;-75;-51;67;-2;-44;33;35;38;32;26;97;15;-99;-51;-15;-40;-4;53;-37;-68;-34;83;-12;1;-30;18;-22;-63;44;-67;57;-53;100;35;-18;-76;-42;-11;27;75;-51;-64;82;-88;-25;27;-60;-11;-73;31;-60;38;27;-36;-62;-63;55;25;-63;-57;-68;-93;-20;56;87;-9;-76;-71;-36;-92;-77;46;-36;-90;-2;78;60;50;85;-100;-94;-25;43;-38;-20;76;21;-93;-52;-32;-68;-56;68;91;35;92;-29;79
56;6;-66;-99;-9;-50;56;-17;-11;-63;56;-21;90;-95;24;29;79;-34;-52;86;33;81;-62;65;-10;70;8;93;-51;-51;49;-68;72;37;-62;58;-74;-2;100;49;-69;13;9;48;62;91;4;-8;79;23;-26;2;-83;64;86;47;95;-50;-27;42;42;-56;-93;13;-23;49;-48;78;22;66;30;89;89;-88;68;-22;-42;-10;-19;98;-8;30;70;-29;6;-46;60;0;95;51;-13;53;-5;51;-69;-90;66;-22;-19;-55
10;88;-26;80;16;62;-47;-35;-70;-97;40;42;-60;-17;55;61;-27;32;0;-45;-5;100;22;-81;-48;4;-43;-13;47;6;60;0;90;-15;-67;48;-46;40;-43;47;99;60;-81;24;-19;-51;-30;-87;-44;-92;-32;-66;-44;15;-1;99;69;65;-65;-10;33;63;56;-13;-94;-89;48;92;99;-1;93;-39;-73;-99;43;-6;-58;30;56;-90;11;94;-44;-78;46;-43;-16;45;21;-28;58;-87;-94;55;-50;-32;-5;54;7;-94
-24;-87;64;-13;-30;-3;-43;56;-25;86;-46;-5;47;10;4;20;55;-82;31;-87;-24;-62;22;-40;-4;-60;-21;77;24;14;-60;-63;-84;-41;64;-36;5;-30;-38;10;18;-33;-40;-92;-21;-88;60;16;-86;-43;-61;78;3;18;73;-68;-22;-83;-7;-51;30;-47;86;93;21;-3;1;33;-75;66;-87;-3;13;30;-84;44;-91;14;52;55;-79;96;-46;-80;49;32;-63;25;67;2;43;58;-75;95;-27;30;-40;54;-13;92
-96;-23;-23;-92;-47;-23;-50;47;24;-81;-23;-34;20;-10;-82;65;27;-54;-35;41;-28;-84;-92;51;-56;20;-88;52;26;-32;-30;-66;-21;-9;69;77;-95;13;-82;-8;68;-67;-10;-48;-94;-95;-31;-84;-85;-90;15;97;3;-73;-98;33;84;-18;92;-35;50;63;37;64;34;83;45;73;29;-61;-32;-74;-6;-53;89;11;79;92;-24;-97;-79;88;-34;82;-28;11;-43;-60;91;100;-88;-31;-90;71;68;94;30;-64;-10;-87
-99;-54;59;5;-43;-4;-87;1;79;-71;37;29;-77;-68;49;51;-85;-82;45;-61;13;10;-64;61;91;22;-15;-31;56;-98;14;56;-29;-100;15;-80;-28;-100;24;-30;-24;12;73;-98;-43;0;89;-64;27;92;26;89;-41;-53;-75;44;37;54;10;21;-30;93;59;99;72;1;-32;10;-9;73;-55;83;10;65;-49;22;100;47;-59;3;5;-14;7;64;-76;-89;60;-52;83;79;30;22;78;-73;39;-5;-37;11;56;-74
81;-37;74;100;-16;82;67;48;7;69;-77;-81;-31;24;70;70;82;84;-48;84;-19;94;96;-18;15;-21;-35;-20;87;18;-75;-74;-49;89;45;-29;64;4;49;46;8;-45;-73;20;1;-97;32;-70;95;-29;69;53;-29;-40;63;7;-84;48;-76;20;-78;1;-61;48;85;82;23;23;0;40;-55;82;97;-92;70;76;0;60;96;59;11;34;-12;-30;-95;44;30;-40;-78;-94;-22;-55;-1;35;-72;36;11;11;-26;96
-31;-49;39;99;55;78;88;-57;-38;49;-8;-63;-87;-23;-27;92;-37;57;-10;56;9;58;90;-47;89;-21;35;100;-87;61;55;37;31;51;50;57;41;-10;93;58;-25;-33;15;-48;36;97;-50;60;64;-1;1;43;-53;53;-67;-39;-77;67;35;-99;-85;24;-2;-68;-21;-36;-8;78;84;-31;-26;-2;-12;-21;-24;27;81;-86;-55;83;47;-23;49;4;-29;-81;49;56;-36;18;-2;-32;-73;-38;60;-72;-92;-60;63;61
-64;-66;-69;-68;69;-83;-22;-49;-48;-82;-45;16;-66;14;-31;29;-37;18;-37;12;76;54;36;-68;77;-82;52;5;99;35;38;86;34;39;-27;11;-80;-55;91;-83;57;-67;-70;43;88;99;37;-4;-74;-78;-96;5;45;82;-8;-100;-79;-100;52;13;42;-63;-10;-8;51;90;36;-30;62;57;-41;18;14;-84;-56;-7;-51;-90;-95;-78;-92;89;-81;21;28;75;12;-16;80;72;42;19;-35;11;-20;2;30;39;10;-28
